lon,lat,n,geo,type
35.1858072,-17.1694396,415,158,0
35.2470942,-17.4389903,664,158,0
34.8479398,-16.927054300000002,1345,158,0
37.6960637,-15.6428628,1,158,0
37.6793032,-15.6434781,4,158,0
37.6865719,-15.6468189,10,158,0
37.6720634,-15.6527224,7,158,0
37.698215,-15.6418325,9,158,0
36.9719065,-15.4690849,31,158,0
37.5192378,-17.2862091,970,158,0
37.3483583,-17.409365,3428,158,0
37.5071651,-17.3123388,1155,158,0
35.7688349,-16.1042007,109,158,0
36.9655826,-16.8826711,112,158,0
37.2122472,-17.4909128,796,158,0
37.1798371,-17.4740696,266,158,0
37.2018133,-17.4580333,691,158,0
37.0043703,-17.4779843,739,158,0
37.2484293,-17.6530167,2733,158,0
36.6985943,-17.556629,73,158,0
36.5743108,-17.573277,337,158,0
36.8587634,-17.5151566,140,158,0
12.5903166,13.3038637,4200,168,0
12.5879129,13.3192853,2800,168,0
12.5888817,13.3431129,700,168,0
12.5933356,13.3400044,1400,168,0
12.5623828,13.3147074,1050,168,0
12.5872207,13.3589334,1071,168,0
12.5877674,13.3585721,1400,168,0
12.5901642,13.338923,980,168,0
12.5929228,13.331202,700,168,0
12.5876349,13.3388664,1120,168,0
12.7710937,13.4139457,1400,168,0
12.5904479,13.3467074,1050,168,0
12.5553011,13.3196949,1500,168,0
12.5882175,13.3355015,2590,168,0
12.5582971,13.3195825,350,168,0
12.5779257,13.369886,1400,168,0
12.5553745,13.3166676,770,168,0
12.5617676,13.3161934,329,168,0
12.5828583,13.3658286,700,168,0
12.5860352,13.3421691,1190,168,0
12.9635417,13.9752637,2100,168,0
12.965458,13.9733824,1050,168,0
12.0324541,13.2264727,210,168,0
12.0466029,13.2173277,350,168,0
12.9738373,13.9777349,1050,168,0
12.933815,13.7527256,700,168,0
12.9310344,13.7384989,5600,168,0
12.0718504,13.2118062,490,168,0
12.06919,13.2113362,336,168,0
12.069127,13.2100485,350,168,0
12.961832,13.9728168,1400,168,0
12.0523053,13.2184355,350,168,0
12.052437,13.2185301,280,168,0
12.0492055,13.2083536,140,168,0
12.0459994,13.2094772,154,168,0
12.9681318,13.9664067,1050,168,0
12.9797626,13.9703212,1260,168,0
12.9670692,13.9696952,700,168,0
12.9150918,13.7558532,140,168,0
12.9102914,13.6547446,7000,168,0
12.8861504,13.633566,350,168,0
12.7921962,13.4543575,1400,168,0
12.9783178,13.9688439,560,168,0
12.9718807,13.9799066,420,168,0
12.9658953,13.9760608,1050,168,0
12.9751964,13.9699875,1330,168,0
13.119242,14.2476104,700,168,0
12.0574855,13.5488391,490,168,0
12.0521537,13.1459623,70,168,0
11.9679085,13.245472,175,168,0
12.8162083,13.4958267,2100,168,0
12.8073834,13.4973213,350,168,0
12.8057188,13.4946643,560,168,0
12.7906881,13.4509741,70,168,0
12.7889307,13.440211,630,168,0
12.7883663,13.4376804,280,168,0
12.78646,13.4311762,700,168,0
12.7771038,13.423272,1400,168,0
12.7458615,13.3918821,3500,168,0
13.3023684,13.7072313,1750,168,0
13.3025157,13.7047946,1750,168,0
13.3004647,13.7044572,700,168,0
13.3020262,13.7050525,1540,168,0
12.7321559,13.4313217,350,168,0
13.3039861,13.7072514,1750,168,0
13.1188075,14.2592655,420,168,0
13.1149954,14.2459529,2100,168,0
13.3101322,13.6988329,17500,168,0
11.1825382,13.6562629,91,168,0
11.1840378,13.7094989,126,168,0
11.0979032,13.4130888,105,168,0
10.9267656,13.4608076,105,168,0
11.007289,13.3771149,119,168,0
12.4236275,13.1849439,1400,168,0
12.4261466,13.1892581,2800,168,0
12.4187898,13.1896608,1260,168,0
13.0655239,14.2521765,350,168,0
12.4194097,13.1907288,1750,168,0
13.3066153,13.7002516,1260,168,0
13.3056622,13.7021046,350,168,0
12.4190331,13.2027472,1750,168,0
12.3937659,13.1884932,294,168,0
12.4108154,13.1904838,70,168,0
10.9029707,13.7004868,56,168,0
11.5084059,13.5936838,245,168,0
13.0780902,14.2496882,280,168,0
12.4222091,13.2071455,1400,168,0
12.4221846,13.207172,560,168,0
12.4276108,13.2078911,2800,168,0
12.4329541,13.2224396,2800,168,0
12.4242383,13.2079129,280,168,0
12.4790394,13.2609155,560,168,0
11.3862772,13.4229768,210,168,0
12.4905829,13.2701948,3178,168,0
12.4906539,13.2731429,350,168,0
12.487943,13.2680315,1435,168,0
12.4845086,13.2660333,2331,168,0
13.1256527,13.6676071,30800,168,0
12.5621645,13.3260574,1400,168,0
12.5634078,13.3239204,784,168,0
12.5635024,13.3238287,700,168,0
12.4627119,13.3045362,56,168,0
12.4797295,13.2626083,2100,168,0
12.3681167,13.421946,700,168,0
11.4698333,13.3990152,35,168,0
12.4063055,13.361449,140,168,0
12.0295256,13.213381,490,168,0
12.6153538,13.3126412,2800,168,0
12.610947,13.3195,1260,168,0
13.1093827,14.25405,820,168,0
12.0294037,13.2135075,140,168,0
12.029568,13.2134001,28,168,0
12.0295624,13.213525,70,168,0
12.0295694,13.2135612,21,168,0
12.0693267,13.211601,84,168,0
12.0292382,13.2133042,56,168,0
12.0292491,13.2131456,84,168,0
12.029561,13.213063,301,168,0
12.0295001,13.2136753,210,168,0
12.028546,13.2126352,98,168,0
12.618612,13.3139117,700,168,0
7.1625354,13.3015743,217,168,0
7.1087506,13.3169564,49,168,0
7.0960117,13.294677,105,168,0
7.2054637,13.1156816,700,168,0
7.2022238,13.1343798,350,168,0
7.206948,13.1484151,119,168,0
7.0396606,13.2374948,280,168,0
7.0232633,13.1856295,105,168,0
7.0639563,13.2796819,140,168,0
7.0247134,13.2255042,42,168,0
7.021854,13.1701529,490,168,0
7.0688313,13.2351753,140,168,0
7.1119177,13.3446131,210,168,0
7.0340491,13.2204205,63,168,0
7.0132574,13.1397945,210,168,0
7.0286245,13.1287533,350,168,0
7.0295412,13.2000995,70,168,0
7.1144591,13.3753516,30,168,0
7.21674,13.3492384,14,168,0
7.2604028,13.2090696,490,168,0
7.0402357,13.104364,770,168,0
7.0245709,13.1461693,476,168,0
7.023734,13.1856942,210,168,0
7.0342399,13.2094636,91,168,0
7.1127686,13.4509709,210,168,0
6.9330346,13.359629,308,168,0
6.8971475,13.3260651,245,168,0
6.8952945,13.3323234,1120,168,0
6.9834574,13.4011654,35,168,0
6.9769096,13.4220585,560,168,0
6.6527733,13.6445465,70,168,0
6.4999721,13.6972924,1400,168,0
6.538523,13.6725487,175,168,0
6.5230253,13.658938,70,168,0
6.5522374,13.6270718,630,168,0
6.6156751,13.6356507,350,168,0
6.5542248,13.6254017,175,168,0
6.6017064,13.6269293,84,168,0
7.1169613,13.3516636,90,168,0
6.8896483,13.3756113,700,168,0
6.4536664,13.6450067,350,168,0
6.4420878,13.6213737,259,168,0
6.4125841,13.6158849,322,168,0
6.4560175,13.6271779,119,168,0
6.4609234,13.6356756,35,168,0
6.3683569,13.7034205,280,168,0
6.3752187,13.7867271,84,168,0
6.4827764,13.6186775,420,168,0
6.7817523,13.6830085,42,168,0
6.5272651,13.6274424,91,168,0
6.4669458,13.6195303,105,168,0
6.4915009,13.6186255,315,168,0
6.5190116,13.6237385,350,168,0
6.765372,13.4275913,70,168,0
6.9057603,13.4911464,840,168,0
6.7327523,13.4459402,70,168,0
7.1235117,13.455973,140,168,0
7.1235271,13.4559787,105,168,0
7.1235128,13.455904,14,168,0
7.1103712,13.4871465,350,168,0
7.1237625,13.479947,3900,168,0
7.1237431,13.4797307,280,168,0
7.1238385,13.4798984,140,168,0
7.1237937,13.4799025,140,168,0
7.1238983,13.4797544,26,168,0
7.1095632,13.4734957,252,168,0
7.1233852,13.4815057,175,168,0
7.1233816,13.4814685,84,168,0
7.1233948,13.4814703,126,168,0
7.1867942,13.4129943,126,168,0
7.1867516,13.41294,105,168,0
7.1867601,13.4129544,175,168,0
7.1867879,13.4129367,63,168,0
7.1312119,13.4505793,175,168,0
7.1853571,13.4141424,84,168,0
7.1867523,13.4129158,70,168,0
7.172366,13.4206291,140,168,0
7.1028457,13.4988269,21,168,0
7.1028445,13.4987507,210,168,0
7.1237924,13.4795923,70,168,0
7.1029796,13.4986904,42,168,0
7.1232197,13.4814458,140,168,0
7.1232296,13.4814242,350,168,0
7.1039545,13.5136782,350,168,0
7.1039004,13.5136799,280,168,0
7.1102996,13.4868891,28,168,0
6.7370467,13.4783277,200,168,0
7.1182082,13.4808666,196,168,0
7.1359934,13.4727544,70,168,0
7.1358853,13.4726914,364,168,0
5.7971778,15.9145792,700,168,0
5.8056117,15.8930292,560,168,0
6.1296912,13.6915814,350,168,0
6.2803628,13.6921585,168,168,0
5.8056483,15.8972883,280,168,0
6.0672124,13.7231311,280,168,0
6.1133212,13.7538106,210,168,0
6.2392367,13.6762133,350,168,0
5.8055773,15.8973175,400,168,0
5.8055982,15.8972941,1400,168,0
5.8047965,15.8966411,1200,168,0
5.8057805,15.8937555,700,168,0
5.8028385,15.8973208,315,168,0
5.8055806,15.8973144,364,168,0
5.804749,15.8964987,350,168,0
6.0513378,13.7036641,700,168,0
6.1461503,13.6714271,50,168,0
6.1322703,13.7018953,350,168,0
6.0852037,13.7119157,350,168,0
5.7640901,16.300963,350,168,0
5.6417132,16.8032955,450,168,0
5.6892007,16.5954359,350,168,0
5.6895833,16.5962832,500,168,0
6.1353558,13.6549023,350,168,0
6.0688125,13.7755412,210,168,0
6.2081667,13.6788702,175,168,0
6.2725583,13.8553783,175,168,0
5.4917183,16.4725882,2800,168,0
5.4921166,16.4724393,500,168,0
5.4921931,16.4724267,910,168,0
4.7922753,16.1337662,700,168,0
4.7976218,16.1341367,1715,168,0
4.7915458,16.1372424,525,168,0
4.7929067,16.1460536,700,168,0
4.7878107,16.1488388,581,168,0
4.7914388,16.1370826,560,168,0
4.7914836,16.1370522,581,168,0
4.7915183,16.1368052,385,168,0
4.7915117,16.13701,1722,168,0
4.7913327,16.13689,1400,168,0
4.359605,14.6427375,5600,168,0
4.79219,16.1376483,560,168,0
4.7825791,15.6235053,7000,168,0
4.3481517,14.652919,700,168,0
4.3402829,14.6302464,350,168,0
4.3472706,14.6445315,3850,168,0
5.2680674,14.9019372,700,168,0
5.2920414,14.880733,700,168,0
5.2904218,14.8816854,3500,168,0
0.918183,14.7337457,791,168,0
3.4150817,14.9329417,77,168,0
3.4135683,14.9323367,300,168,0
0.9183741,14.7419481,11200,168,0
2.2432833,13.3607362,550,168,0
2.2436084,13.3555936,686,168,0
3.416445,14.9316,294,168,0
3.4164351,14.9316265,980,168,0
3.4169592,14.9298198,100,168,0
0.9342417,14.7242719,6300,168,0
1.8005833,13.1213917,50632,168,0
3.4165617,14.93107,300,168,0
3.4149525,14.9342476,400,168,0
3.4162461,14.9288742,240,168,0
0.726825,14.0042833,4700,168,0
2.2217513,13.38634,714,168,0
2.4602591,12.8441629,91,168,0
2.4601594,12.8441394,70,168,0
3.4172264,14.9307143,280,168,0
3.4149937,14.9317216,1205,168,0
3.4163704,14.9318284,180,168,0
2.3379507,13.301095,70,168,0
1.4743698,14.1887344,210,168,0
1.4882367,14.201349,4522,168,0
1.8019135,13.1324533,2800,168,0
3.3043398,14.3790826,460,168,0
0.7637248,13.9959576,1680,168,0
0.7512183,14.0034017,4418,168,0
3.3055599,14.377434,850,168,0
3.3060256,14.3771932,500,168,0
2.4424594,13.2297266,301,168,0
0.7340419,14.0117913,1613,168,0
0.7822733,14.0072567,1316,168,0
2.3395833,13.3057,673,168,0
2.2721371,13.3396713,201,168,0
0.7445567,13.993765,2954,168,0
0.748395,13.9937783,3150,168,0
2.3303157,13.1604982,329,168,0
2.3033415,13.191977,25,168,0
2.2784,13.21294,100,168,0
1.8612731,13.2163206,153,168,0
1.2717717,13.9276644,2875,168,0
1.4548206,14.2074847,490,168,0
1.4548236,14.2072052,420,168,0
2.10429,14.3163512,5698,168,0
2.9325853,13.7818144,200,168,0
1.4543469,14.2078016,4200,168,0
1.4547717,14.207325,3024,168,0
1.8167444,13.6742771,140,168,0
1.2352152,13.9154297,840,168,0
1.2353023,13.9155893,2113,168,0
1.2354231,13.9153977,966,168,0
1.4548455,14.2073612,560,168,0
1.454855,14.2072291,1750,168,0
2.3535017,13.4126234,140,168,0
2.3533382,13.4123749,714,168,0
2.2600252,13.3631981,560,168,0
1.5534916,13.8584004,10420,168,0
2.9364276,13.7698798,763,168,0
1.5686447,13.8525673,908,168,0
1.5668831,13.8540032,1103,168,0
1.5665359,13.8544298,1472,168,0
1.7919952,13.6702332,175,168,0
2.08767,14.315325,2394,168,0
2.2324429,13.4742364,14,168,0
2.1797034,13.4151511,56,168,0
2.9524907,13.7676218,75,168,0
1.9071523,13.5931386,180,168,0
2.3711606,13.2606266,77,168,0
2.51155,13.2699088,84,168,0
2.3142361,13.3487793,91,168,0
1.7688534,13.6626504,84,168,0
1.7747839,13.6604932,91,168,0
2.3627387,13.1042391,51,168,0
2.3560094,13.0980148,140,168,0
1.7494305,13.6635163,60,168,0
2.362741,13.1042951,6284,168,0
2.3628864,13.103534,388,168,0
2.1329959,13.5590001,628,168,0
2.1303967,13.555945,1900,168,0
2.1304721,13.5560434,159,168,0
2.1303734,13.5560161,837,168,0
2.1297967,13.5562283,577,168,0
2.132333,13.5566168,684,168,0
2.1323952,13.556635,463,168,0
2.132375,13.5566015,352,168,0
2.1324755,13.5565773,489,168,0
2.1324469,13.556623,407,168,0
2.051485,13.5486417,564,168,0
2.0515603,13.5487067,518,168,0
2.242965,13.3611389,70,168,0
2.2431184,13.3608572,21,168,0
11.901162,9.263147,571,170,0
13.6659,10.96916,493,170,0
11.899502,9.26549,259,170,0
12.253704,9.556226,501,170,0
12.175444,9.535633,2243,170,0
12.180862,9.536868,2434,170,0
12.18448,9.56044,435,170,0
12.178646,9.538987,1316,170,0
12.154671,9.456486,782,170,0
12.13402,9.42646,366,170,0
12.22877,9.45753,2203,170,0
12.229334,9.457918,532,170,0
12.3643,9.39895,660,170,0
12.177998,9.459728,767,170,0
12.161227,9.534999,444,170,0
12.10531,9.50061,434,170,0
11.93362,9.40498,3174,170,0
11.91831,9.40353,4764,170,0
11.938075,9.385248,941,170,0
12.06758,9.4528,303,170,0
12.06498,9.45328,323,170,0
12.19187,9.60258,1830,170,0
12.19183,9.60257,1266,170,0
12.19273,9.61466,1230,170,0
11.76324,9.30257,846,170,0
11.76239,9.30066,980,170,0
11.76293,9.30061,1267,170,0
12.1929,9.51105,353,170,0
12.20143,9.51182,378,170,0
12.13055,9.43301,369,170,0
12.04767,9.45024,408,170,0
12.45024,9.04767,879,170,0
12.66419,9.06542,119,170,0
12.66263,9.07023,36,170,0
12.59884,9.15618,201,170,0
12.9007,9.57651,39,170,0
12.91652,9.58291,32,170,0
12.91659,9.57978,11,170,0
12.78224,9.5527,35,170,0
12.6543,9.21765,176,170,0
12.64191,9.21804,96,170,0
12.67751,9.20771,1060,170,0
12.6543,9.21765,403,170,0
12.87983,9.09661,107,170,0
12.8832,9.11495,31,170,0
12.88559,9.10845,105,170,0
12.86973,9.11392,58,170,0
12.88028,9.11014,43,170,0
12.35287,9.14598,621,170,0
12.702819999999999,9.37723,209,170,0
12.59718,9.41825,3209,170,0
12.5971,9.4212,614,170,0
12.79633,9.29598,564,170,0
12.71503,9.29717,39,170,0
12.72032,9.30652,59,170,0
12.068349,8.267427,84,170,0
12.053114,8.4316,84,170,0
12.039876,8.457648,90,170,0
12.045286,8.445773,108,170,0
12.051298,8.451662,120,170,0
12.063586,8.432025,78,170,0
12.059015,8.445899,66,170,0
12.051706,8.437966,84,170,0
12.058316,8.441018,72,170,0
12.058655,8.448803,60,170,0
12.058466,8.454662,60,170,0
12.048829,8.432826,36,170,0
12.046884,8.430631,60,170,0
12.038598,8.439187,48,170,0
12.067046,8.37048,54,170,0
12.45766,9.33472,76,170,0
12.4721,9.33412,121,170,0
12.47898,9.31808,575,170,0
12.46516,9.30316,345,170,0
12.45172,9.31853,538,170,0
12.44461,9.31599,339,170,0
12.46029,9.31334,675,170,0
12.47189,9.30584,720,170,0
12.4846,9.30613,519,170,0
12.44136,9.31974,1025,170,0
12.30687,9.48596,400,170,0
12.35625,9.45632,800,170,0
12.30689,9.48598,4000,170,0
12.50727,9.33938,1200,170,0
12.5085,9.33893,519,170,0
12.51341,9.34431,600,170,0
12.51707,9.34264,580,170,0
12.51312,9.35204,275,170,0
12.51223,9.35209,220,170,0
12.55931,9.37582,250,170,0
12.55222,9.37211,500,170,0
12.55256,9.36791,480,170,0
12.491,9.505,120,170,0
12.49995,9.50503,75,170,0
12.49816,9.53353,122,170,0
12.50146,9.53271,331,170,0
12.48875,9.30444,979,170,0
12.48012,9.29134,244,170,0
12.49431,9.29147,1128,170,0
12.48633,9.30552,698,170,0
12.48469,9.29912,786,170,0
12.2947,9.1855,198,170,0
12.56769,9.50011,169,170,0
12.58191,9.48339,628,170,0
12.576,9.49888,457,170,0
12.47378,9.30329,500,170,0
12.34784,10.101537,94,170,0
12.33882,10.12613,67,170,0
12.39603,10.13113,174,170,0
12.40217,10.15331,1041,170,0
12.73464,10.16977,2669,170,0
12.33897,10.12192,991,170,0
12.33896,10.12193,1926,170,0
12.43897,10.13192,1215,170,0
12.52978,10.25422,1079,170,0
12.52977,10.2544,1095,170,0
12.33428,10.09707,1921,170,0
12.33432,10.0977,947,170,0
12.29185,10.06047,914,170,0
12.43441,10.14806,176,170,0
12.43303,10.16244,149,170,0
12.43641,10.18417,111,170,0
12.43047,10.14909,1208,170,0
12.43049,10.14919,1289,170,0
12.4337,10.16024,1827,170,0
12.43409,10.14795,1215,170,0
12.43447,10.14791,2491,170,0
12.37378,10.18238,251,170,0
12.36991,10.18342,238,170,0
12.36714,10.19051,1629,170,0
12.3438,10.242,5082,170,0
12.37362,10.18212,3475,170,0
12.34535,10.21623,432,170,0
12.5662,10.40689,344,170,0
12.56749,10.40403,266,170,0
12.56518,10.40501,337,170,0
12.56537,10.40317,279,170,0
12.56709,10.4066,1069,170,0
12.56904,10.4051,1537,170,0
12.56907,10.40434,3039,170,0
12.86357,10.41503,1603,170,0
12.56519,10.40858,1189,170,0
12.567741,10.478611,329,170,0
12.734069999999999,10.18372,471,170,0
12.23264,10.18095,504,170,0
12.72687,10.17235,585,170,0
12.72231,10.17949,783,170,0
12.72371,10.17688,2044,170,0
12.73539,10.175840000000001,2083,170,0
12.73335,10.18032,3080,170,0
12.73519,10.17347,3999,170,0
12.735519,10.17345,3512,170,0
12.731288,10.177624,1184,170,0
12.74168,10.15432,2207,170,0
12.7357,10.15435,4324,170,0
12.75042,10.15843,1133,170,0
12.74672,10.15943,1514,170,0
12.74648,10.14472,1148,170,0
12.736678,10.138721,1224,170,0
12.743233,10.170738,3284,170,0
12.67432,10.32393,183,170,0
12.65982,10.33799,1368,170,0
12.57401,10.37416,713,170,0
12.57421,10.37389,1121,170,0
12.65858,10.33521,2061,170,0
12.67878,10.3207,2182,170,0
12.668,10.04559,251,170,0
12.67514,10.07188,212,170,0
12.66888,10.04928,1451,170,0
12.669,10.0456,1720,170,0
12.67503,10.07143,1690,170,0
12.67484,10.07203,2168,170,0
12.76527,10.11836,257,170,0
12.677791,10.099634,1109,170,0
12.705263,10.1181,1361,170,0
12.25984,10.05703,1769,170,0
12.29184,10.0647,2011,170,0
12.19084,10.05449,1040,170,0
12.26035,10.05528,1704,170,0
12.28853,10.05526,544,170,0
11.9622,9.792,378,170,0
11.98305,9.78393,168,170,0
11.9625,9.79211,1506,170,0
11.983,9.78397,360,170,0
11.96237,9.79112,300,170,0
11.95734,9.98903,54,170,0
11.95737,9.98907,595,170,0
11.8339,9.6469,30,170,0
11.91055,9.78477,684,170,0
11.92395,9.79304,300,170,0
11.91057,9.78479,876,170,0
11.91542,9.75559,666,170,0
11.92393,9.79306,678,170,0
11.83702,9.65221,600,170,0
11.8393,9.648116,534,170,0
11.88148,9.70578,1056,170,0
11.83608,9.64165,432,170,0
11.83735,9.64479,3432,170,0
11.89964,9.68676,774,170,0
11.83033,9.6677,1620,170,0
11.93248,9.90418,36,170,0
11.93274,9.91032,48,170,0
11.94063,9.9052,66,170,0
11.93104,9.90258,120,170,0
11.93949,9.91543,48,170,0
11.92647,9.90391,48,170,0
11.9566,9.91635,48,170,0
11.9468,9.91658,42,170,0
11.9565,9.91637,48,170,0
13.02682,10.24967,150,170,0
12.98729,10.20363,48,170,0
13.09585,10.26665,763,170,0
12.99708,10.22799,45,170,0
13.0748,10.28557,171,170,0
12.99007,10.19794,3000,170,0
12.99709,10.22797,2095,170,0
13.02684,10.24969,2292,170,0
13.09588,10.26669,2052,170,0
13.0746,10.28555,2494,170,0
12.98352,10.13829,27,170,0
13.00569,10.15253,37,170,0
12.88863,10.17825,300,170,0
13.00568,10.1525,538,170,0
12.90379,10.14822,2053,170,0
12.88465,10.174,3700,170,0
12.98355,10.1383,9052,170,0
12.82003,10.38384,406,170,0
12.86165,10.36759,576,170,0
12.85578,10.32272,715,170,0
12.82001,10.38381,6014,170,0
12.84763,10.4098,4503,170,0
12.861765,10.367590999999999,5406,170,0
13.00339,10.43253,493,170,0
12.97506,10.4133,235,170,0
12.98578,10.46841,438,170,0
12.97505,10.4136,7088,170,0
12.98467,10.41971,8133,170,0
13.17807,10.39416,77,170,0
13.17809,10.39417,90,170,0
13.21065,10.3894,210,170,0
13.17201,10.4005,98,170,0
13.21067,10.3896,5605,170,0
13.16489,10.40486,5474,170,0
13.17805,10.39414,569,170,0
12.912,10.22663,180,170,0
12.93193,10.2419,480,170,0
12.92972,10.2329,190,170,0
12.9206,10.23327,570,170,0
12.92977,10.2328,7236,170,0
12.914,10.22661,2374,170,0
12.93195,10.24191,425,170,0
12.9208,10.23325,7167,170,0
13.048791,10.187233,50,170,0
13.079358,10.128334,50,170,0
13.02419,10.14449,40,170,0
13.07754,10.14473,5627,170,0
13.07062,10.14869,663,170,0
13.07419,10.14499,4981,170,0
13.05622,10.11108,201,170,0
13.15927,10.31386,82,170,0
13.16871,10.31896,65,170,0
13.1735,10.30647,80,170,0
13.16414,10.35548,45,170,0
13.16416,10.3548,332,170,0
13.15873,10.3189,182,170,0
13.1737,10.32697,7035,170,0
13.15855,10.31322,5343,170,0
13.15759,10.24081,34,170,0
13.1679,10.27246,45,170,0
13.16262,10.31125,53,170,0
13.17734,10.22795,713,170,0
13.168,10.27248,3004,170,0
13.1576,10.24083,10481,170,0
12.93592,10.23401,82,170,0
12.95024,10.24832,65,170,0
12.93595,10.23342,40,170,0
12.88705,10.29851,390,170,0
12.93594,10.23403,8650,170,0
12.93024,10.24834,2057,170,0
12.88707,10.29853,229,170,0
12.952209999999999,10.23753,3146,170,0
12.92642,10.14703,154,170,0
12.920138,10.175599,150,170,0
12.92884,10.22755,942,170,0
12.92225,10.22425,720,170,0
12.92275,10.22428,5370,170,0
12.92697,10.14705,341,170,0
12.92864,10.22757,7306,170,0
13.22203,10.45322,373,170,0
13.22319,10.44849,360,170,0
13.2224,10.45002,510,170,0
13.22285,10.45372,364,170,0
13.2232,10.44851,7047,170,0
13.2226,10.45004,10390,170,0
12.15388,8.75148,144,170,0
12.15117,8.75301,162,170,0
12.14779,8.75239,156,170,0
12.15578,8.75489,102,170,0
12.1554,8.75447,132,170,0
12.1571,8.75411,138,170,0
12.43561,8.62754,96,170,0
12.37885,8.57151,126,170,0
11.87686,9.56546,252,170,0
11.87697,9.56542,216,170,0
11.88878,9.56805,354,170,0
11.9475,9.5426,228,170,0
11.8888,9.56807,1932,170,0
11.94739,9.54229,2310,170,0
11.82022,9.65066,690,170,0
11.82037,9.65064,366,170,0
11.8202,9.65062,8238,170,0
11.82038,9.65065,5244,170,0
11.7897,9.60546,318,170,0
11.79649,9.60631,372,170,0
11.89121,9.6114,348,170,0
11.82357,9.65012,990,170,0
11.79659,9.60629,2172,170,0
11.73453,9.50691,222,170,0
11.80065,9.51879,402,170,0
11.76888,9.51362,2196,170,0
11.8024,9.51971,1548,170,0
11.91061,9.50861,96,170,0
11.9326,9.51143,660,170,0
11.92556,9.50956,792,170,0
11.93188,9.51032,1758,170,0
11.76925,9.57265,444,170,0
11.69021,9.543,216,170,0
11.64496,9.50876,192,170,0
11.69024,9.5432,6576,170,0
11.64457,9.50662,2424,170,0
13.6129,10.8621,405,170,0
13.50344,10.86215,421,170,0
13.60542,10.8157,263,170,0
13.61329,10.8868,327,170,0
13.6297,10.8474,79,170,0
13.613,10.8624,863,170,0
13.50347,10.86015,964,170,0
13.60545,10.8154,870,170,0
13.6132,10.8744,1524,170,0
13.6294,10.8492,994,170,0
13.441589,10.706948,201,170,0
13.45115,10.69698,102,170,0
13.41723,10.74597,439,170,0
13.43881,10.78742,865,170,0
13.43882,10.78744,1521,170,0
13.44864,10.70588,1205,170,0
13.383457,10.768783,561,170,0
13.41695,10.74537,1911,170,0
13.45349,10.80424,637,170,0
13.46029,10.80446,1671,170,0
13.45858,10.80178,997,170,0
13.46391,10.81136,1151,170,0
13.48246,10.84419,291,170,0
13.45817,10.82614,1015,170,0
13.45584,10.81083,2059,170,0
13.46234,10.81325,1922,170,0
13.45183,10.80526,3058,170,0
13.51719,10.86612,123,170,0
13.517143,10.867749,48,170,0
13.54101,10.8758,57,170,0
13.50207,10.85206,1141,170,0
13.359448,10.788169,431,170,0
13.35566,10.7821,1399,170,0
13.35568,10.7824,1022,170,0
13.3566,10.78503,598,170,0
13.35757,10.78331,699,170,0
13.62096,10.89521,451,170,0
13.62953,10.89229,237,170,0
13.632444,10.88448,209,170,0
13.61399,10.8899,553,170,0
13.68299,10.88529,956,170,0
13.63353,10.88494,979,170,0
13.63244,10.8889,2387,170,0
13.62145,10.89303,2039,170,0
13.6225,10.89417,1702,170,0
13.51785,10.69721,552,170,0
13.49989,10.76136,287,170,0
13.54618,10.68649,378,170,0
13.48541,10.73628,349,170,0
13.48234,10.73892,884,170,0
13.49135,10.76135,1899,170,0
13.5127,10.70324,1071,170,0
13.48543,10.78628,3095,170,0
13.48236,10.73894,1978,170,0
13.48205,10.72618,1219,170,0
13.55765,10.87475,226,170,0
13.56303,10.75935,1198,170,0
